                                                                    random  random    bkwd   record   stride
                    KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
2013-02-26T00:04:00 8192       8  749364 1322963  2131655  2003856 1832245 1237483 1825334  2398115  1923858  1456859  1344445 2152352  2080289
2013-02-26T03:04:00 8192       8  759787 1365117  1645675  1892805 1850799 1310299 1865267  2372450  1856399  1310949  1286457 2147375  2211079
2013-02-26T06:03:00 8192       8  848916 1362140  2144427  2141086 2008424   71702 1478168  2432925  1827761  1353395  1369688 1700235   288868
2013-02-26T09:04:00 8192       8  848560 1480014  1926555  2249291 1983039 1424721 1708096  2488428  1184499  1402735  1322606 1934364  2195116
2013-02-26T12:04:00 8192       8  842443 1486481  2196239  2345245 2050616 1349992 1835475  2518339  2029780  1452732  1293723 2173593  2101024
2013-02-26T15:04:00 8192       8  812617 1223210  2198065  2209799 2038330   90880 1412190  2436721  1875449   152159  1360846 1702426   157344
2013-02-26T18:04:00 8192       8  230034  248521  2210510   108095 2025712 1377044 1878833  2506764  1784661   104076  1363979 2061814   107749
2013-02-26T21:04:00 8192       8  685798  943021  1612617  2036759 1530650  936441 1694701  2290831  1435915  1269066  1133692 1930343  1806049
2013-02-27T00:03:00 8192       8   99959 1255847  2126641   204498 1984069   71762 1886673  2322733  1840883  1426437   188178 2099355  2214071
2013-02-27T03:04:00 8192       8   87070 1329669  2141086  2155322  106701 1248046 1781700  2509694  1806714   105640  1354302 2024160   157738
2013-02-27T06:04:00 8192       8  177220  151488  2252387  2170572 1908682   71847 1708521  2450450  1830683  1344708  1319406 2057739  1985904
2013-02-27T09:05:00 8192       8  683805 1340354  2020233  1992699 1527791 1296212 1700993  2400293  1768130  1388227  1373356 1934800  1548237
2013-02-27T12:04:00 8192       8  755993 1278225  2095130  2478734 1922028 1404455 1772051  2243856  1795760  1287421  1415098 2079659  2205119
2013-02-27T15:04:00 8192       8  819439 1243305  1666427  2243124 1830195 1376547 1511992  1939824  1523523  1340093  1080297 1857202  1815592
2013-02-27T18:04:00 8192       8  841927 1476072  2186873  2182151 2180490 1352489 1860923  2400126  2106433  1313857  1356066 2199754  2466634
2013-02-27T21:04:00 8192       8  784741 1354515  1771594  2031821 1698890 1254700 1608466  2290831  1617400  1193303  1264582 2067148  2000007
2013-02-28T00:04:00 8192       8  821240 1447834  2132184  2255492 1789028 1363275 1872485  2195116  1837536  1514258  1374950 2138288  2088127
2013-02-28T03:03:00 8192       8  115837  942478  1514258   106914 1655667   79370  114026  2247378   197544   103460  1337485 1932514  1833418
2013-02-28T06:04:00 8192       8  236735  196559   204611  1967257 1579990   71195 1522646   108061   198893   151779  1361007 2196941  2391772
2013-02-28T09:04:00 8192       8  141950 1428215  1751546  1708861 1745584   40606 1833516   158670   199323  1503129  1381917 2156269   128004
2013-02-28T12:04:00 8192       8  175684 1421480  2134966   127798 1917630 1451688 1536399  2369015  1851298  1191730  1192267 2130597  2156269
2013-02-28T15:03:00 8192       8  816168 1475502   124004  1863952  106081 1232821 1807569  2452024  1888021   123939   195145 2132316  2123881
2013-02-28T18:03:00 8192       8  809401 1269301  2165374   159763 2025234   71396 1817609  2496020  1684895   123486  1385204 2113040  1974379
2013-02-28T21:04:00 8192       8  822833 1232777  1406122   154092 1388283   79576 1663683  2315532  1751188  1308652  1203122 2055155  2290831
2013-03-01T00:04:00 8192       8  693060 1446554  2049027  2391772 1960298 1207180 1845035  2457812  1837143  1362410  1414632 2070262  2150062
2013-03-01T03:00:00 8192       8  842877 1387050  2051596  2326507 1979725 1399878 1747448  2370486  1795760  1451934  1361924 2053190  2100510
2013-03-01T06:02:00 8192       8  840712 1201187  2016202  2226120 2063919 1404685 1677983  2398785  1904240  1481674  1336392 2027266  2056754
2013-03-01T09:02:00 8192       8  847325 1508408  2049027  2206393 1828150 1332712 1163994  2143356  1391544  1074655  1089512 1882332  1860520
2013-03-01T12:02:00 8192       8  842443 1503129  2077145  2130994 2097817 1322963 1733343  2380669  1787818  1318748  1156550 2111871  2049027
2013-03-01T15:02:00 8192       8  736151 1415390  1730811  2024280 1749316  729989 1566948  2415819  1654630  1397259  1163640 1284197  1456612
2013-03-01T18:03:00 8192       8  869628 1404226  2136161  2073885 1996520 1427444 1747448  2373105  1903396  1394367  1381417 2021184  2049027
2013-03-01T21:02:00 8192       8  735773 1379144  2030260    93084 1759438 1397486 1771229  2507496  1829805   195484  1275805 2068766  2174693
2013-03-02T00:03:00 8192       8  826475 1453223  1974946  2021184 1869835 1319812 1752350  2358769  1781238  1338110  1429642 1981095  2054172
2013-03-02T03:03:00 8192       8  670057 1273865  1957060  2043300 1985445 1379809 1496256  2252978  1707756  1371000  1329875 1480780  1915386
2013-03-02T06:02:00 8192       8  832785 1390811  2042328  2151813 1961641 1307159 1815208  2400293  1807189  1276990  1355424 2069264  2252387
2013-03-02T09:02:00 8192       8   97366 1204894  1861327  1817225 1729679   79605 1644257  2503659   199580   150674  1054309 2051473  2080289
2013-03-02T12:03:00 8192       8  805586 1435135  2092961  2249880 1946748 1354729 1748515  2441049  1935235  1442243  1378204 1877088  2225399
2013-03-02T15:03:00 8192       8  832180 1466559  2086606  2062928 1974038 1331576 1875449  2352793  1969287  1387498  1353342 2078150  2029780
2013-03-02T18:03:00 8192       8  844784 1464184  2093088  2073510 2040388 1372643 1771686  2403820  1922997  1352010  1317686 2053681  2077647
2013-03-02T21:03:00 8192       8  756126 1341663  2086099  2091305 1979725 1328384 1852496  2490051  1985445  1485710  1367834 2030740  1978813
2013-03-03T00:03:00 8192       8  845761 1432383  1995593  2047928 2027744 1275426 1715944  2412935  1920739  1348455  1261055 2070761  1981552
2013-03-03T03:02:00 8192       8  830832 1388732  2040872  2117859 2070761 1396010 1794916  2489871  1943115  1440248  1370343 2064415  2098457
2013-03-03T06:02:00 8192       8  811638 1451504  2163737  2202151 1960298 1342711 1812814  2443827  1831366  1333747  1346500 2065036  2102695
2013-03-03T09:02:00 8192       8  855128 1494889  2102695  2124537 2060825 1375665 1725682  2486987  1863952  1352489  1403022 2047928  2081297
2013-03-03T12:02:00 8192       8  174822 1400848  2045367  2057246 1972452   78964 1754945  2333301  1772325   124383  1322963 1954166   128074
2013-03-03T15:02:00 8192       8   75096  152446  2086099  2013839 2014666   59244 1393915  2367546  1490803  1319812   151391 1714488  2182151
2013-03-03T18:02:00 8192       8  812694 1422480  2094109  2094109 2003038 1331163 1736673  2367546  1862235  1359661  1382362 2130994  2130597
2013-03-03T21:02:00 8192       8  833876 1434416  2031821  2060825 2065036 1370125 1694701  2407356  1928393  1429642  1383308 1859614  2156946
2013-03-04T00:02:00 8192       8  846615 1374950  2074511  2088762 1949067 1318293 1619000  2406682  1843847  1435915  1170816 1511128  1809949
2013-02-18T09:03:00 8192      16  961627 1651290  2303115  2482495 2590683 1642999 1803205  2848403  2237573  1523861  1501749 2384965  2318657
2013-02-18T12:02:00 8192      16 1020400 1636738  2111352  2030740 2316781 1594729 2158708  3019626  2421438  1325156  1563952 2400126  2463804
2013-02-18T15:03:00 8192      16  119182 1598439  1830195  1943115   91539 1424190 2132316  2366893  2189242  1521230  1565092 2408031   159145
2013-02-18T18:03:00 8192      16  979668 1656305  2307601  2400964 2376552   72428 2073385  2669172  2156811  1517602  1354248 2196801   108168
2013-02-18T21:02:00 8192      16  873076 1505368  1705299  1822526 1878011 1327717 1753065  2248114  1863952  1401534  1002331 1798863  1948073
2013-02-19T00:02:00 8192      16 1007622 1658704  2107596  2042935 2059343 1414399 2056754  2956234  2350700  1662959  1545660 1634480  1791827
2013-02-19T03:02:00 8192      16  118983 1398226  2415819  2276714  103735 1586702 1694701  2906963  1756829  1424958  1470765 1535506  2154106
2013-02-19T06:02:00 8192      16  998051 1530923  2360227  2386290 2169475 1600598 2160880  2903033  2264859   125007  1477659 2329820   207834
2013-02-19T09:03:00 8192      16  927017 1555949  2067645  2310860  128449 1621522 2168928  2804692  2244296  1567234  1367181 2190359  2422975
2013-02-19T12:02:00 8192      16  972928 1417316  2360065  2343965 2057246 1610350 2188127  2995407  2410058  1380529  1541845 2337269  2414292
2013-02-19T15:03:00 8192      16  985089 1659665  2412258  2336633 2382815   72336 1747803  2957252  2285194  1517602  1521499 2045976  2321948
2013-02-19T18:02:00 8192      16  117326 1598067   294388  2212787  107827 1576293  294052  2863357  2065532   152370  1196961 2281855  2005376
2013-02-19T21:02:00 8192      16  145116 1719551   287548  2383476  127960 1606585 2010304  3038585  2259200  1410220  1293382 2390441  2140019
2013-02-20T00:03:00 8192      16  907791 1625126  2353276  2434477 2504389 1653913 2161560  2828705  2306362  1605609  1324697 1976309  2060948
2013-02-20T03:03:00 8192      16  963866 1635803  2365427  2414461 2190359 1611332 2136161  2978013  1931102  1497952  1349144 2285650  2299109
2013-02-20T06:02:00 8192      16 1004911 1655268  2398785  2373761 2531513 1559551 2047561  2906963  2199754  1613829  1459706 1728634  2111871
2013-02-20T09:03:00 8192      16  853959 1422951  1928393  2133905 1986019 1249726 1765133  2633978  1916240  1226703  1237840 2241368  2411581
2013-02-20T12:03:00 8192      16  779383 1592807  2048050  2325405 2153026 1525756 2047439  2731775  1917630  1383086  1547749 2226120  2446785
2013-02-20T15:03:00 8192      16  115657 1393689  2105917   157063 2364938 1478168 2040872  3014063  2161016   153506  1475249 2402307  2460804
2013-02-20T18:03:00 8192      16  867981 1539842  2317406  2013249 2155863   90854 1963996  2726139   205267   106425   197230 2351988   158529
2013-02-20T21:03:00 8192      16  182404  153961  2062433   128633 2506764 1522376 2014784    94275  2045976  1320827  1588536 2344445  2144560
2013-02-21T00:03:00 8192      16  853407 1635492  2342687  2173593 1945315 1460264 2084960  2979046  2351344  1515861  1549214 2087113  2441743
2013-02-21T03:03:00 8192      16  811504 1652959  2361525   203705 1896671   80672 2016794   161313   205927   153196  1505632 2091432  2443132
2013-02-21T06:03:00 8192      16  246903 1582391  2190917  2445392   81992 1395330  934404  2240053  1400620  1336340  1565092 2371795  2239469
2013-02-21T09:03:00 8192      16  937284 1667721  2128881   128366 2285650   72446 2101024  2946600  2178140   198180  1491061 2279433  2366241
2013-02-21T12:03:00 8192      16   76291 1604035   205453  2177036 2325405  106389 2132184  2868138  2153566   123485  1494629 2363474  2327295
2013-02-21T15:04:00 8192      16  990685 1642685  1917523  2461509 2320693 1627358 2148449  3018564  1912188  1447103  1523523 1822526  2351344
2013-02-21T18:04:00 8192      16   85997  973617  2220653  2012306 2038814  123817 1995129  2867420  1639393   150910   274744 2364125  2358769
2013-02-21T21:03:00 8192      16  767407 1466246  1943005  2304351 2151813 1530036 2102180  2515205  2268747  1047176  1409236 2029661  1637050
2013-02-22T00:04:00 8192      16  812617 1213447  1759889  1409757 1798392 1374730 1767857  2607196  1798486  1142855  1394877 2022254  2020708
2013-02-22T03:04:00 8192      16  908511 1605009  2447657  2324618 2372450 1631221 2161424  3013006  2320066  1632229  1460823 2348772  2174005
2013-02-22T06:03:00 8192      16  995968 1648913  1930668  1943555 2138288 1587582 2002922  2913124  1711329  1374730  1495930 2042935  2402979
2013-02-22T09:03:00 8192      16  973755 1542468  2305124  2688596 2535436 1584507 1892805  2557516  2335204  1663361  1545382 2221227  2370977
2013-02-22T12:04:00 8192      16  907288 1331370  1983955  2052699 2016794 1386826 1936544  3006152  1917630  1316424  1276848 2096281  2058849
2013-02-22T15:03:00 8192      16  769865 1499848  2423658  2327295 2474806 1548865 2148987  2971317  1927095  1241373  1541845 2367056  2326035
2013-02-22T18:03:00 8192      16 1005764 1403996  2410904  2386953 2547278 1721705 1931645  2914360  2296036  1658304  1534067 2142822  1829805
2013-02-22T21:03:00 8192      16  956568 1407043  2319910  2365590 2299262 1507812 2125063  2580178  1988893  1554752  1543023 2417179  2099483
2013-02-23T00:03:00 8192      16  917659 1256444  2334569  2454125 2471780 1686631 2206960  2998544  2346046  1582099  1592217 2418710  2340612
2013-02-23T03:03:00 8192      16  176761 1572973  2119034  2002922  107357 1377264 2105401  2762968  2068641   195906  1490479 2117859  2301110
2013-02-23T06:04:00 8192      16  879062 1482441  2144427  2104240 1999541 1354248 1981209  2892524  2135099  1188104  1569095 2351988  2304969
2013-02-23T09:03:00 8192      16  689209 1342292  2424342  2321477 2499107 1617019 1858407  2906963  2366893  1476580  1525824 2132184  2291442
2013-02-23T12:04:00 8192      16 1000347 1646306  1561891  1816744 1529491 1120969 1810808  3009575  2224823  1574776  1547679 2427254  2289457
2013-02-23T15:04:00 8192      16  980983 1607262  2379185  2499107 2536184 1580571 2163737  2955217  2306981  1505896  1503918 1987857  2275508
2013-02-23T18:04:00 8192      16  687128 1311350  2385628  2383476 2489149 1668369 2121127  2846279  2351988  1656625  1406583 2362824  2156405
2013-02-23T21:04:00 8192      16  877087 1405604  2168928  2224391 1894475 1166959 2196941  2980079  2507496  1738166  1512791 2245616  2107467
2013-02-24T00:04:00 8192      16  857989 1629288  2412935  2437413 2512079 1538118 1785960  2888633  2367056  1641038  1282615 1684482  2231469
2013-02-24T03:04:00 8192      16 1005146 1420480  2358769  2368362 2395273 1598811 2312727  3043160  2120080  1375170  1469947 2215784  2667514
2013-02-24T06:04:00 8192      16  961493 1644651  2391772  2454827 2168928 1600673 2127827  3004049  2503659  1459954  1205782 2134966  1666023
2013-02-24T09:04:00 8192      16  874564 1465996  2159793  2392605 2091941 1524064 2024638  2832670  1967257  1461755  1536399 2306362  2639036
2013-02-24T12:04:00 8192      16  942684 1534615  2136028  1891867 1913572 1247457 1822526  2818033  1401305  1354943  1495670 2111352  1884087
2013-02-24T15:03:00 8192      16  253276  154191  2117859  2449053 2134436   72213 2211079   160507  2150197   199731  1581153 2408031   128971
2013-02-24T18:03:00 8192      16  846553 1417784  2314129  2483931 2261728   72314 2103210  2732426  2148449  1409005  1558561 1495995   108248
2013-02-24T21:04:00 8192      16  994527 1353182  2391772  2412258 2495295 1543300 1495930  2694711  2089778  1453223  1437958 2284434  2555994
2013-02-25T00:03:00 8192      16  183347  268299  2371631   158532 2192035   71862 2011246  2730689  2196239   197854  1519817 2396109  2365590
2013-02-25T03:03:00 8192      16  143971 1479505  2137756  1845431 2115772   80361 1928393  2689438  2011246  1457106  1247820 1580862   126886
2013-02-25T06:03:00 8192      16  978385 1648676  2082937  2168928 2353276   92157 2002922  2967980  2132316  1538945  1508077 2318814   158922
2013-02-25T09:03:00 8192      16  176077 1385428  1628361  1614208 1504511 1274622   76033  2800805  1445824  1070136   689860  204105  2088127
2013-02-25T12:04:00 8192      16  969250 1347134  2392438  2472669 2481061 1727504 2059343  2854319  2168928  1673488  1482185 2414461  2478019
